4.687122730451243e-5,4.770681468851956e-5,4.8101157404334405e-5,4.792672781206431e-5,4.806121878797587e-5,4.8113400869298495e-5,4.806323989464678e-5,4.8378793642722684e-5,4.8472731929649626e-5,4.861014424789589e-5,4.872767929547939e-5,4.882979545983712e-5,4.896185257308172e-5,4.906967932988282e-5,4.909372657058153e-5,4.923183621474703e-5,4.932888096148558e-5,4.946450209403208e-5,4.9462786997134245e-5
missing,4.727950041072404e-5,4.798692633439794e-5,4.805071368857439e-5,4.8014769209792085e-5,4.812203970067097e-5,4.825168160010884e-5,4.847064735175044e-5,4.8570527328095636e-5,4.868491817661136e-5,4.8805937481521955e-5,4.8936027321422326e-5,4.9065408025461554e-5,4.920464405955283e-5,4.926717231040767e-5,4.937865720144874e-5,4.950789379126741e-5,4.951036988637414e-5,4.9567804886407885e-5
4.755471953266088e-5,4.769539149462876e-5,4.783969941185573e-5,4.792069270354027e-5,4.811549284383654e-5,4.812925956970693e-5,4.831900893431662e-5,4.8490285732005756e-5,4.863026315171659e-5,4.880682789409896e-5,4.8944498840852724e-5,4.904047423975877e-5,4.914388432886163e-5,4.930263956237635e-5,4.9227881227298376e-5,4.946928158139352e-5,4.9609210118650715e-5,4.977992088578409e-5,4.9715864731902926e-5
4.7439088443013144e-5,4.771062567154871e-5,4.791307005436174e-5,4.9812773937507604e-5,4.8088878305097005e-5,4.8231867640635695e-5,4.86225729165457e-5,4.854898036660282e-5,4.8732258948136487e-5,4.886834805623019e-5,4.898841752182248e-5,4.913153180019503e-5,4.9255542455328705e-5,4.937852760006356e-5,4.951298890359945e-5,4.96228199778348e-5,4.972841583672505e-5,4.9840594666228366e-5,4.9935909152365454e-5
4.751815495979139e-5,4.7900047164761705e-5,4.792399797293179e-5,4.798083003687559e-5,4.803625622018526e-5,4.8350051545131834e-5,4.8516443642954155e-5,4.878307693423345e-5,4.8836316121736445e-5,4.895965618817444e-5,4.909974162381481e-5,4.928781183022313e-5,4.932543098357112e-5,4.955618546215179e-5,4.958413276967555e-5,4.978644133402099e-5,4.9871301405879365e-5,5.011089379025613e-5,5.017950744296007e-5
4.7686024567450414e-5,4.78446126480625e-5,4.794421729520382e-5,4.806265926682318e-5,4.837178510141982e-5,4.845700868383318e-5,4.862873412758706e-5,4.866825654997742e-5,4.8844491641164556e-5,4.9060403916945106e-5,4.927713636626585e-5,4.9374803709867354e-5,4.953130626095259e-5,4.9664749105393646e-5,4.982121540336726e-5,4.994662108476211e-5,5.003018815014082e-5,5.0187018023895025e-5,5.023835525203024e-5
4.7600585662055384e-5,4.771523251617671e-5,missing,4.811001589660746e-5,4.830048077902882e-5,4.843830997669496e-5,4.862602431132679e-5,4.8921689604131124e-5,4.891729740719164e-5,4.912679303636924e-5,4.9405692765513987e-5,4.968157820950392e-5,4.958488895023816e-5,4.985223546755124e-5,4.997257818473155e-5,5.0180331974569725e-5,5.0283396572425865e-5,5.0348269147904023e-5,5.048185736122868e-5
4.76295750619915e-5,4.777559416019317e-5,missing,4.817348443109104e-5,4.838320524164219e-5,4.857964379145763e-5,4.873692842027877e-5,4.8922125145123285e-5,4.9108110488471635e-5,4.935759864460598e-5,4.951635796429654e-5,4.973440894423531e-5,4.978592752963307e-5,5.001836935808468e-5,5.022908341995036e-5,5.02564523152671e-5,5.048886415576215e-5,5.0620600865636245e-5,5.076282553972966e-5
4.7676840244315066e-5,4.7816433209724174e-5,4.792363554184664e-5,4.8114982257152494e-5,4.853527320769491e-5,4.863437381641411e-5,4.889648718969797e-5,4.902707308868104e-5,4.926627878998335e-5,4.944036551041142e-5,4.965224700004267e-5,4.981073008847314e-5,4.9952369127415075e-5,5.0079018186710567e-5,5.064927104975192e-5,5.050637413783754e-5,5.065220188121833e-5,5.0771893324697004e-5,5.0963018975391794e-5
4.767756081131003e-5,4.7697711997751746e-5,4.825971616667646e-5,4.825590915180644e-5,4.8515774029866954e-5,4.899070918784609e-5,4.895212695998907e-5,4.9246561106774944e-5,4.94024288308359e-5,4.968342123690128e-5,4.975196086626221e-5,4.9996890778669645e-5,5.023694020739322e-5,5.042531883303614e-5,5.05725289007275e-5,5.077570094369488e-5,5.096128510895248e-5,5.1052889753988584e-5,5.116546010291989e-5
4.761549296283807e-5,4.747946611882714e-5,4.800639677315921e-5,4.83580176033338e-5,4.859986785421544e-5,4.8735824627832436e-5,4.900351521819335e-5,4.92845554221355e-5,4.941458410290256e-5,4.9743961833548234e-5,4.9977283830160424e-5,5.032794367759719e-5,5.041845957909352e-5,5.060201742579373e-5,5.07550348918806e-5,5.092090170483177e-5,5.114801440153638e-5,5.1340679800004896e-5,5.141106203004897e-5
4.768523194292884e-5,4.796303144927183e-5,4.806483017605334e-5,4.838348479380139e-5,4.871128150624182e-5,4.881495161057625e-5,4.9072580785181064e-5,4.9455526882957734e-5,4.954804811529989e-5,4.986549151947406e-5,5.0091170718358224e-5,5.024096015632251e-5,5.0570224302826094e-5,5.094106234665441e-5,5.1034977402331094e-5,5.120153930854299e-5,5.13741442014215e-5,5.162134271347041e-5,5.17327710731208e-5
4.767525515136928e-5,4.7937156363198064e-5,4.814796619506678e-5,4.849134004858424e-5,4.8738139246828904e-5,4.881585860211368e-5,4.919287129356853e-5,4.9669061013724036e-5,4.978173463687785e-5,5.010271587263526e-5,5.0271114575672904e-5,5.046202242453557e-5,5.085585455222308e-5,5.105094491453244e-5,5.128538083348788e-5,5.15482304565551e-5,5.170082693223277e-5,5.190940516602849e-5,5.207611479923768e-5
4.7704484992139307e-5,4.782782011758524e-5,4.8259981233755855e-5,4.8526248029368e-5,4.902823588814886e-5,4.908140455206489e-5,4.940464921754373e-5,4.971781783497109e-5,5.000396850968203e-5,5.023624471461874e-5,5.0523996268092564e-5,5.106910182800517e-5,5.109287955629149e-5,5.123766281561748e-5,5.152419412096654e-5,5.153974932115002e-5,5.199650218956631e-5,5.223143367033556e-5,5.237729048934714e-5
4.76612444339497e-5,4.797820267021802e-5,4.8340576176808536e-5,4.8616850819416246e-5,4.8944909650350255e-5,4.918196866293689e-5,4.937029294344031e-5,4.987374725290428e-5,5.025906500605304e-5,5.0451614714730475e-5,5.079792889328694e-5,5.100237277949615e-5,5.151743423609245e-5,5.1630554298187636e-5,5.182124170483027e-5,5.192743962795232e-5,5.223972066176197e-5,5.256490358612753e-5,5.2748764334198395e-5
4.773692141685215e-5,4.8119685525871425e-5,4.838361064080088e-5,4.864857405978418e-5,4.908832253319728e-5,4.93878216613064e-5,4.9710729526641906e-5,5.0036898285643616e-5,5.035106039208426e-5,5.097565234468693e-5,5.0993027298551485e-5,5.130503215144966e-5,5.158305742797298e-5,5.184188383078325e-5,5.217987641492616e-5,5.23232273910712e-5,5.267210465836891e-5,5.288815079373954e-5,5.308134673953635e-5
4.7799535984938135e-5,4.816458159356829e-5,4.849762087200116e-5,4.8727029535955424e-5,4.9505114167403e-5,4.955414955704063e-5,4.956535282979457e-5,5.0198665384637575e-5,5.05217982320616e-5,5.096320563563461e-5,5.124244720833282e-5,5.148961502537963e-5,5.1819500185512624e-5,5.20134980174225e-5,5.245688999244713e-5,5.27894489289471e-5,5.306260436160892e-5,5.3233902026939006e-5,5.3396448783826767e-5
4.764898867998246e-5,4.81466314058987e-5,4.850151273705361e-5,4.914849399184629e-5,4.9749021553135986e-5,4.9722603176427516e-5,5.0021014016687904e-5,5.039063082540318e-5,5.069106764854503e-5,5.1133683577009315e-5,5.156824299007434e-5,5.186278592889115e-5,5.193141328707629e-5,5.2536640189004835e-5,5.2901615652800604e-5,5.309716049062274e-5,5.321197334889893e-5,5.362628593474916e-5,5.3817382268395164e-5
4.7800141273923735e-5,4.820652174414297e-5,4.859990228117672e-5,4.900588742018375e-5,4.942911946670403e-5,4.958502183532998e-5,5.0228797049356455e-5,5.064890554640211e-5,5.1017037926537334e-5,5.1312186729102205e-5,5.1588418971404426e-5,5.213029514972156e-5,5.247693078264115e-5,5.288129381098017e-5,5.3351207124907596e-5,5.353295938997915e-5,4.570015099680802e-8,5.4119710101108165e-5,5.436622446142181e-5
4.784186448797412e-5,4.822289933376078e-5,4.867886624793094e-5,4.9383029151861546e-5,4.956799722000138e-5,4.987575717774195e-5,5.05957503073029e-5,5.084719318659836e-5,5.125270485284439e-5,5.176139952067782e-5,5.2059382748048666e-5,5.238739423246708e-5,5.287791885016935e-5,5.3232460733410036e-5,5.3633328941815606e-5,5.392957018074407e-5,5.4231030212126274e-5,5.493987276289358e-5,5.481411707769501e-5
4.786736160428129e-5,4.819955365670259e-5,4.881955349611555e-5,4.922212241242896e-5,4.969560895834446e-5,5.006935401008494e-5,5.061886554208472e-5,5.102340084695012e-5,5.1504798985135825e-5,5.193961754257348e-5,5.239540564844214e-5,5.2811671945485195e-5,5.3199332138043065e-5,5.357889011581296e-5,5.402170664203787e-5,5.436707302275412e-5,5.476945279669909e-5,5.5008149702773235e-5,5.5364131606117084e-5
4.7931210146845427e-5,4.840461365251958e-5,4.8660594215987896e-5,4.937282964706524e-5,4.9730427248151354e-5,5.037201554097814e-5,5.100959193393706e-5,5.130208549602999e-5,5.186168331189345e-5,5.21960431283941e-5,5.2752648691534176e-5,5.316738873706317e-5,5.3584382827653876e-5,5.400557406337603e-5,5.4450143511020066e-5,5.4803956565041556e-5,5.51800095442978e-5,5.551268700065837e-5,5.582657900699006e-5
4.7897491219972554e-5,4.851927440452375e-5,4.891188826855464e-5,5.0025998987734965e-5,5.0027922303408356e-5,5.0550605570687246e-5,5.064293056816771e-5,5.1597282236082176e-5,5.2090186901943e-5,5.254111841296316e-5,5.300382126222081e-5,5.3572092661657855e-5,5.39764688933797e-5,5.437461641261132e-5,5.494577274112178e-5,5.5276185908503805e-5,5.572345673288126e-5,5.606902621801968e-5,5.6370007793071775e-5
4.796045365779156e-5,4.85354716289188e-5,4.9071029586345016e-5,4.962374326489272e-5,5.003456863555966e-5,5.0710142780518996e-5,5.12613305742593e-5,5.1798770555999685e-5,5.244989480085449e-5,5.2910207793521735e-5,5.3456747070523836e-5,5.39662165552901e-5,5.4471444406234415e-5,5.493954355711983e-5,5.544698774639922e-5,5.6073188173355604e-5,5.623823964834296e-5,5.666292649542104e-5,5.702403854884741e-5
4.801051313957361e-5,4.865112515300973e-5,4.940592805913191e-5,4.966183337518082e-5,5.0514685168090434e-5,5.0983528707415626e-5,5.152890419041212e-5,5.205874451952308e-5,5.2762041414522454e-5,5.344884884167511e-5,5.386538614432501e-5,5.440955037461226e-5,5.4956989422150215e-5,5.54147265608429e-5,5.564939190344509e-5,5.632456527321361e-5,5.687490316436117e-5,5.7271444885376166e-5,5.7688646128095655e-5
4.791821686267461e-5,4.8624114894646464e-5,4.9179060410076136e-5,4.9784287973642094e-5,5.05345638808774e-5,5.1173258445336156e-5,5.1795869611459544e-5,5.24586306063779e-5,5.298013412757818e-5,5.38633461759086e-5,5.425958476568127e-5,5.4957375624997695e-5,5.5456736043790755e-5,missing,5.65562352676241e-5,5.777544642743271e-5,5.755711991584089e-5,5.789593014615679e-5,5.840463040340804e-5
4.8098513376060303e-5,4.8668051233158316e-5,4.940141460485492e-5,5.0101858178830394e-5,5.076102949264083e-5,5.1417763232475266e-5,5.206177498245923e-5,5.265694182032821e-5,5.361993709007695e-5,5.4113780053322014e-5,5.480919199413181e-5,5.590270817340537e-5,5.610879743517261e-5,5.65115745684297e-5,5.732886243842161e-5,5.759304176727875e-5,5.7090507007140356e-5,5.860865733231524e-5,5.9119873652813126e-5
4.8160212262060575e-5,4.8838152545360725e-5,4.968536823857228e-5,5.024104313294808e-5,5.0964210773774e-5,5.17076828081553e-5,5.2441994812912895e-5,5.311712232380916e-5,5.3862475357602246e-5,5.459296753529408e-5,5.524183185429132e-5,5.589150359036621e-5,5.647660866736626e-5,5.723434202314914e-5,5.778198164707593e-5,5.841697301850468e-5,5.872937979728432e-5,5.9339998604190924e-5,5.987064396589803e-5
4.819378529596907e-5,4.89197239690875e-5,4.9675349829636506e-5,5.053130015392204e-5,5.1106554017743555e-5,5.1985502964146946e-5,5.279245671097055e-5,5.360746249039039e-5,5.426828676236006e-5,5.49069827783244e-5,5.5771358463685416e-5,5.644088042949802e-5,5.679628545440796e-5,5.7819899905164895e-5,5.8318951350888604e-5,5.901726484069947e-5,5.958039098702406e-5,6.0031848594599424e-5,6.06867466292349e-5
4.821691132134154e-5,4.902972237230685e-5,4.986612915086619e-5,5.05947149574415e-5,5.140948484594343e-5,5.227064459906172e-5,5.310298988991935e-5,5.390851328879176e-5,5.447911106987169e-5,5.5512226212139915e-5,5.6480594563923514e-5,5.757600825434528e-5,5.7858661846377224e-5,4.732109648575289e-9,5.914522929201249e-5,5.951615887117567e-5,6.0337315893110866e-5,6.09614355510657e-5,6.149954153622517e-5
4.825622843229738e-5,4.914228534519394e-5,4.998267110845056e-5,5.069808090429895e-5,5.170616543820339e-5,5.25244738384667e-5,5.3488193604511736e-5,5.429912559873351e-5,5.520496723021573e-5,5.617224796539144e-5,5.673600266059564e-5,5.758601018085452e-5,missing,5.916092413282836e-5,5.990461223659427e-5,6.057910330647953e-5,6.149031051594367e-5,6.186447575817766e-5,6.247628990918574e-5
4.822255388065022e-5,4.910154848131176e-5,5.0174836366989606e-5,5.1026286742139604e-5,5.1966972228645325e-5,5.2728784460776e-5,5.376594934758394e-5,5.4915804917454736e-5,5.573261136487817e-5,5.66454743324285e-5,5.7427427920420104e-5,5.726624689433857e-5,5.9177988486536215e-5,6.001411626660458e-5,6.0707807218007837e-5,6.144810658326172e-5,6.212534274657733e-5,6.284288292568441e-5,6.343147878878908e-5
4.838354667957567e-5,4.9339200948739226e-5,5.0225134374359826e-5,5.2023745721496706e-5,5.22471705783345e-5,5.3224725615308444e-5,5.429268961842926e-5,5.5167581204107474e-5,5.6224677071670115e-5,5.7847563318058626e-5,5.787958941827487e-5,5.889069341641351e-5,5.998836249510031e-5,6.065363153129333e-5,6.15003225986066e-5,6.231693401137495e-5,6.309325726905346e-5,6.375175659883991e-5,6.423137209365937e-5
4.843630938011767e-5,4.9481530104256155e-5,5.065297623563225e-5,5.1591260171623965e-5,5.2523014918148814e-5,5.359345026323403e-5,5.4768862647214256e-5,5.563438235184348e-5,5.7514946934011935e-5,5.780539293287479e-5,5.870291685000639e-5,5.9770582541807116e-5,6.068143317006225e-5,6.159716614945188e-5,6.24786745560546e-5,6.324452716932605e-5,6.410993906513784e-5,6.47937468809534e-5,6.549611764294916e-5
4.846109800776821e-5,4.9611238035152105e-5,5.060213686158832e-5,5.177063622713307e-5,5.2798322583924584e-5,5.401003062421861e-5,5.5023345360838416e-5,5.6581861914650755e-5,5.751335490122855e-5,5.872093138842294e-5,5.945955599712116e-5,6.051025585029901e-5,6.13903934862936e-5,6.247629795924636e-5,6.343442220047013e-5,6.425081076805172e-5,6.494328547268502e-5,6.597397543894878e-5,6.67538765428688e-5
4.8597873289035753e-5,4.974776761434985e-5,5.08904952420397e-5,5.199804799482788e-5,5.3031109660317544e-5,5.444806945309466e-5,5.563859902624202e-5,5.639191335610194e-5,5.872463509032366e-5,5.936189965860539e-5,6.020595806399687e-5,6.11628886095783e-5,6.210399515399478e-5,6.344924143125708e-5,6.441014842595294e-5,6.529767570978562e-5,6.624897723722656e-5,6.706010044743582e-5,6.778120035394464e-5
4.862955786238965e-5,4.9870101776039455e-5,5.1193762821089006e-5,5.2444068627588436e-5,5.383552484222731e-5,5.486379985703005e-5,5.565068799101569e-5,missing,5.869844319500439e-5,5.922969027194469e-5,6.084997153427141e-5,6.222022070462296e-5,6.328521013160282e-5,6.440474004532071e-5,6.536125300854456e-5,6.66018672106361e-5,6.746949236835498e-5,6.825370437396616e-5,6.907165504738133e-5
4.870535622819583e-5,5.028171122190006e-5,5.1342347996863325e-5,5.260647371641003e-5,5.391770223195369e-5,5.5376464038026096e-5,5.6594099957341104e-5,5.803078124150263e-5,5.910887955656863e-5,6.011354531043622e-5,6.161901725643126e-5,6.32482818976321e-5,6.433732194943698e-5,6.487699973528605e-5,6.653174782067506e-5,6.763083660260572e-5,6.88219208318519e-5,6.950442156866687e-5,7.006833308864646e-5
4.878434563282408e-5,5.0137107368897205e-5,5.1513042742590276e-5,5.3209710861867876e-5,5.416959012244371e-5,5.596031980581451e-5,5.7316250499428456e-5,missing,missing,6.151794626918505e-5,6.287165078905366e-5,6.416412399834481e-5,6.538829132418655e-5,6.663666497169762e-5,6.781847563769317e-5,6.887564673235813e-5,6.992435656505425e-5,7.093249919620792e-5,7.182128932314846e-5
4.8845516920525966e-5,5.0301842039912614e-5,5.185949033154058e-5,5.342446953832125e-5,5.44505099080439e-5,5.636480444415337e-5,5.774591656537709e-5,missing,6.070780497507977e-5,6.231400650014152e-5,6.377917448646686e-5,6.547039341819882e-5,6.645311936126497e-5,6.772394631965328e-5,6.896269227629759e-5,7.00612490147079e-5,missing,7.246687554918196e-5,7.333795271641241e-5
4.89257618481731e-5,5.051107543924127e-5,5.2127700955528766e-5,5.352198202041025e-5,5.5294424707197365e-5,5.68975221633683e-5,missing,6.0009821895801174e-5,6.162996449587954e-5,6.285743736855753e-5,6.474611227530458e-5,4.649705842574292e-9,6.782899081347882e-5,6.893946635178061e-5,7.032713424287573e-5,7.160111931125979e-5,7.274003472068635e-5,7.388426363486023e-5,7.484495056708784e-5
4.897475520482253e-5,5.0651412489777226e-5,5.197814117291477e-5,5.3943272019185695e-5,5.563707202710377e-5,5.742532712904591e-5,5.909584290902936e-5,6.070869215613062e-5,6.232059758382036e-5,6.416253054131182e-5,6.609076658248281e-5,6.738829009694802e-5,6.884949619034852e-5,7.018418326604214e-5,7.095673913398715e-5,7.233232680353696e-5,7.428543087512063e-5,7.546390952545279e-5,7.656415063034272e-5
missing,5.0926263929607085e-5,5.278027154487219e-5,5.4482081430218265e-5,5.620749819967852e-5,5.787201802137654e-5,missing,6.162431412432001e-5,6.341382362984316e-5,6.551431173501543e-5,6.699204674703862e-5,6.84654341406854e-5,7.014036178892846e-5,7.164488685984516e-5,7.31930473882314e-5,7.460181683754952e-5,7.588138479491802e-5,7.710340266997573e-5,7.83109597408127e-5
4.920771991789863e-5,5.114205715645026e-5,5.271011839058648e-5,5.4640163611840986e-5,5.6767467099927416e-5,5.8708003989327295e-5,6.006353725507285e-5,6.215691213079522e-5,6.441636382070737e-5,6.555300893201776e-5,6.824015167405939e-5,6.988165623345033e-5,7.156102976746403e-5,7.20407581396576e-5,7.430929453949853e-5,7.623299718395593e-5,7.753006540334173e-5,7.886018848712872e-5,8.012575374571895e-5
4.937625846412885e-5,5.130527731506129e-5,5.321716636191853e-5,5.535896851283084e-5,5.761672119386496e-5,5.941775178103237e-5,6.13840394933507e-5,6.329235624186191e-5,6.527431789826732e-5,6.781889526535911e-5,6.934657896651153e-5,7.11240817188874e-5,missing,7.45842093043958e-5,7.625053864990239e-5,7.837953285860788e-5,7.924035440687316e-5,8.069165493612696e-5,8.21153277961173e-5
4.950014279042625e-5,5.157127843014031e-5,5.375138744362351e-5,5.580703850377455e-5,5.798977273269168e-5,5.984102390943491e-5,6.180235565206305e-5,6.434542116151576e-5,6.64768066637178e-5,6.859840825651498e-5,7.043335250950244e-5,7.233553804936177e-5,missing,7.619131029401593e-5,7.797736560666291e-5,7.981611988860937e-5,8.114889494259536e-5,8.266162080033945e-5,8.405163958474793e-5
4.963269380697799e-5,5.1651261780305546e-5,5.4059839280529154e-5,5.639196952589298e-5,5.856401242826381e-5,6.188494687886514e-5,6.301619893972488e-5,6.50574330477438e-5,6.754835063738085e-5,6.942744967353143e-5,7.186401673625609e-5,7.402841333459254e-5,7.575036706247706e-5,7.793142884315873e-5,7.971638764420197e-5,8.16449951804854e-5,8.313657838376898e-5,8.4682996192742e-5,8.631981328932614e-5
4.9697535027426465e-5,5.2281922591324026e-5,5.4366048325149574e-5,5.673865618965879e-5,5.914399082329602e-5,6.20819985541754e-5,6.396480720766151e-5,6.6490782211992e-5,6.871281700415732e-5,7.108405286931907e-5,7.347811398106252e-5,7.54396062528917e-5,7.771357174396476e-5,7.973899739438517e-5,8.15648093546173e-5,8.323657580344701e-5,8.50589318067696e-5,8.687011722829929e-5,8.838052137910557e-5
5.008891703622842e-5,5.2401201406759856e-5,5.503794430727904e-5,5.774988910361989e-5,5.918083052719458e-5,missing,6.482589918621606e-5,6.758201329593039e-5,7.00128683346346e-5,missing,7.472986367534906e-5,7.691452888775041e-5,7.939969926168411e-5,8.146763134847523e-5,8.342510296915906e-5,8.547844231043822e-5,8.724336504545294e-5,8.905895350513893e-5,9.070176035874677e-5
5.014317233054122e-5,5.266691846089744e-5,5.527943153565973e-5,5.803416001692874e-5,6.057502289674721e-5,6.351854952152403e-5,6.60119450740515e-5,6.880200757364285e-5,7.11587300235017e-5,7.416116455472022e-5,missing,7.82928433825103e-5,8.088322979094009e-5,8.309529600397658e-5,8.509480204310638e-5,8.755862605008824e-5,8.953089592339536e-5,9.129527422263584e-5,9.314738496291053e-5
5.01293429182037e-5,5.2580826600534536e-5,5.56239004366188e-5,5.873643228393455e-5,missing,6.426359175421004e-5,6.712919096346637e-5,6.997821538445859e-5,7.263039299099106e-5,7.535082148485417e-5,7.824890992180755e-5,8.062270012126893e-5,8.311300425400958e-5,8.532518785264731e-5,8.775805027827488e-5,8.983358813641207e-5,9.160568197608132e-5,9.383639959398282e-5,9.567394056897438e-5
5.111849783634437e-5,5.31454454764102e-5,5.617273149999269e-5,5.916574406905628e-5,missing,6.506948214252128e-5,6.798508327171549e-5,7.109083339806865e-5,7.366269867170594e-5,7.663459438156384e-5,7.958493558801738e-5,8.240007076915079e-5,8.5174668904342e-5,8.768609907677805e-5,9.053359764144009e-5,9.22059267707831e-5,9.408944773448003e-5,9.635810501218423e-5,9.83390308665899e-5
5.049804108375744e-5,5.357302352959614e-5,5.6615424333328335e-5,5.943721839812843e-5,missing,6.6049336564733e-5,6.920621588440978e-5,7.249487055072112e-5,7.571098109893093e-5,7.922282805344905e-5,8.150109806925876e-5,8.404838577608098e-5,8.69219029130397e-5,8.966140790628296e-5,9.205582153942737e-5,missing,9.697052546692175e-5,9.913895937418982e-5,0.00010107240192414046
5.06773312645703e-5,5.3953977374232576e-5,5.7269366107504105e-5,6.105383440557777e-5,6.368262120270973e-5,6.702660337704058e-5,6.9877835477683e-5,7.336247594458278e-5,7.699665147120616e-5,missing,8.341914086101854e-5,8.644895767123684e-5,8.934248134628842e-5,9.21226344687831e-5,9.475340660630716e-5,9.727607383608339e-5,9.969795555436756e-5,0.00010189064241139523,0.00010400268652754896
5.089897345250671e-5,5.4246525617862584e-5,5.735282980717793e-5,6.113348920888662e-5,6.442351780494571e-5,6.793305356822543e-5,7.150629224589311e-5,7.500104076069158e-5,7.81326560040374e-5,8.218247280927793e-5,8.494964831134988e-5,8.833640660982356e-5,9.163467669848213e-5,9.50691767460099e-5,9.732011913538008e-5,9.993733409002781e-5,0.0001024810523339581,0.00010484680595407303,0.00010703089183589087
5.107162728001935e-5,5.3826753751151646e-5,5.8258973604896624e-5,6.227011239728908e-5,missing,6.948023350633603e-5,7.29885145611675e-5,7.67156677161096e-5,missing,8.402439802263073e-5,8.758525281082896e-5,9.07643422169424e-5,9.391780276285511e-5,9.706394864106294e-5,0.00010001001171405788,0.00010297559128696898,0.00010541164394411995,0.00010789031016356088,0.00011012099837720557
